           Latitude |            Longitude | Level | Code                       |     Center Latitude |     Center Longitude
 -2.018051210794496 | -175.206199231271768 |    10 | RDD3FN                     |  -1.927895792265337 | -175.253906250000000
+17.526297355751950 | +176.071707128467324 |    10 | X78HAM                     | +17.579291652036105 | +176.132812500000000
+52.465966307929250 |  -57.382328201633300 |    10 | W5G8AK                     | +52.502437220154349 |  -57.304687500000000
-57.389590695736736 | +102.261101208175489 |    10 | T4F3DK                     | -57.391096572335698 | +102.304687500000000
+40.233861150498740 | +168.136845112556330 |    10 | X6F5BM                     | +40.255385003395652 | +168.046875000000000
+61.824589170040099 |  +20.038545098066663 |    10 | Z4HB4K                     | +61.896576575650400 |  +20.039062500000000
-65.762144650601670 |   -5.939762981774379 |    10 | V4GJJM                     | -65.740742064410725 |   -5.976562500000000
-30.728188473214175 |   +4.467053528942330 |    10 | V7EA6P                     | -30.777670724770054 |   +4.394531250000000
-32.706331849849214 | +130.256277111214445 |    10 | TFH5BN                     | -32.676586101016994 | +130.253906250000000
+56.791543168964665 |  -66.432543419859869 |    10 | W53E4K                     | +56.728900049448832 |  -66.445312500000000
+16.424439854447471 |  -25.134891249940523 |    10 | WD4G3N                     | +16.317287396215896 |  -25.136718750000000
+67.473674813261852 | -112.550075486523795 |    10 | WA227M                     | +67.433725018669193 | -112.500000000000000
+32.612315065878377 | +169.335118021397989 |    10 | X7B8FN                     | +32.676586101016994 | +169.277343750000000
-53.558401170558170 | -107.292085767286849 |    10 | R558JM                     | -53.600429948800489 | -107.226562500000000
+31.951740363852636 | +100.495412828968995 |    10 | Y3F4FK                     | +31.904465448395683 | +100.546875000000000
 -1.558790745023174 |  +39.487127452963676 |    10 | TDJ32K                     |  -1.623580305937836 |  +39.375000000000000
-47.388699464573527 |   -8.418877715762619 |    10 | V65G7K                     | -47.416234875479056 |   -8.437500000000000
-63.982887281816943 |  -64.288106900760710 |    10 | RA3C8N                     | -63.973544721115083 |  -64.160156250000000
-35.497338797767497 |  -19.934870363128795 |    10 | V7JF8K                     | -35.450503890325159 |  -20.039062500000000
+70.942850480767930 | -114.743641626776736 |    10 | WA68DP                     | +70.924784218504200 | -114.785156250000000
-16.264520125797830 |  +41.614998879472097 |    10 | TBACFP                     | -16.317287396215896 |  +41.660156250000000
+73.652850346629862 | -132.066651047123457 |    10 | XG3C6K                     | +73.666189390075118 | -132.187500000000000
+68.922439917680265 | -150.820636091737839 |    10 | X45H5K                     | +68.941517665233278 | -150.820312500000000
 -3.176415820227660 |  -16.347647797026212 |    10 | RJH2GN                     |  -3.144528130290641 |  -16.347656250000000
-47.896646180491203 |  -54.914519478294906 |    10 | RGCA5N                     | -47.894753943961319 |  -55.019531250000000
 -7.559747087864906 | +131.476126647826504 |    10 | TF7FBM                     |  -7.488651206418450 | +131.484375000000000
+75.055961359801472 |   +6.813244309379485 |    10 | Z2HH3P                     | +75.060360892206276 |   +6.855468750000000
+61.042373568688390 |  +38.941770843640597 |    10 | ZAJEJM                     | +61.023867291573453 |  +39.023437500000000
-24.890764837514894 | -110.090085259151138 |    10 | RE6C4K                     | -24.949720378702491 | -110.039062500000000
-14.327108120616955 |   +8.216741852585187 |    10 | V788DN                     | -14.359950794187876 |   +8.261718750000000
-75.137186252994312 | -127.497180286493744 |    10 | SCEEEK                     | -75.138650431466189 | -127.617187500000000
+16.523908402039154 |  -98.999425916221654 |    10 | W38CBM                     | +16.609266616011880 |  -99.140625000000000
+55.636893625218534 |  -62.300790081291382 |    10 | W547AK                     | +55.598796516962153 |  -62.226562500000000
-65.176632289428028 | -149.928988120085876 |    10 | S5FJ5P                     | -65.107652162057391 | -149.941406250000000
+72.096843647351051 | -137.512687952923500 |    10 | XG2B5N                     | +72.083449178235639 | -137.636718750000000
-59.226513755791032 | +130.559780855791075 |    10 | T4D55M                     | -59.203928481850745 | +130.429687500000000
-40.526463767891869 |  +59.742507871589794 |    10 | TCJ8BK                     | -40.410112204832309 |  +59.765625000000000
+52.239120943834564 |  +38.585030446869155 |    10 | YGA2FN                     | +52.192460167856844 |  +38.496093750000000
+75.455829224661045 |  +75.197843733902886 |    10 | Y7JECM                     | +75.447816940205854 |  +75.234375000000000
-63.870792732863912 |  +21.027609556516751 |    10 | V5342K                     | -63.839631661286312 |  +21.093750000000000
+35.986573844300494 | +108.704606534440245 |    10 | Y3JHHM                     | +35.945011915675039 | +108.632812500000000
-78.126145329895863 |  +78.796409497712773 |    10 | T7C23N                     | -78.108307632691762 |  +78.925781250000000
+53.716135113211436 |  +88.860171936728364 |    10 | Y2653P                     | +53.660610925762384 |  +88.769531250000000
 +2.036805159396295 |  -15.112453288030963 |    10 | WDEBDM                     |  +2.029322622891204 |  -15.117187500000000
 +8.150849317215005 |  +73.671731577576736 |    10 | YHE7CP                     |  +7.991463181040753 |  +73.652343750000000
+69.753328138305960 |  +42.132675830804999 |    10 | ZG5B5N                     | +69.764475090089007 |  +42.011718750000000
+63.967414269744012 |  +72.452465080461849 |    10 | YAEACM                     | +63.928978027828478 |  +72.421875000000000
-71.196398364423288 |   +0.298148400583841 |    10 | V2228M                     | -71.221048409791422 |   +0.351562500000000
-35.215853750653238 |  -77.337025872273983 |    10 | R3DJ6M                     | -35.119132096453455 |  -77.343750000000000
-23.762575581665146 |  -66.696202079828723 |    10 | RH65EN                     | -23.747767002464599 |  -66.621093750000000
+12.965529563574904 |  +66.096540127280548 |    10 | YH246K                     | +12.880496942116240 |  +66.093750000000000
-38.141297758694876 | -133.285455875382723 |    10 | RCHBJK                     | -38.052134299539048 | -133.242187500000000
-72.767841480108856 |  +27.271024210998803 |    10 | V57JGM                     | -72.787767842653608 |  +27.421875000000000
-51.768091042151909 | -176.670722079468220 |    10 | S6ABEN                     | -51.817614096614797 | -176.660156250000000
+70.551413289000976 |  +13.370550869966621 |    10 | Z4AG4N                     | +70.522759079404437 |  +13.535156250000000
-67.219520470876660 | +123.451600365894706 |    10 | TAG28M                     | -67.198899513337480 | +123.398437500000000
+79.696997495335040 |  -18.503761673621796 |    10 | ZE4HAK                     | +79.688495235597443 |  -18.632812500000000
-75.459432774242913 | -137.683461327817156 |    10 | SBEF8P                     | -75.473294972691065 | -137.636718750000000
-19.519427995290748 | +138.788149481595724 |    10 | TF5EEM                     | -19.503571761734825 | +138.867187500000000
-58.050706821974700 | +116.636433840970369 |    10 | T4EA6M                     | -58.041542406846091 | +116.718750000000000
-79.997344202329757 |  -15.340068437108044 |    10 | VH546P                     | -79.992789687439881 |  -15.292968750000000
+23.816128653148226 | -158.263386470785292 |    10 | WJ65BM                     | +23.840627969364036 | -158.203125000000000
+18.928383313400076 | +159.985483729040197 |    10 | YD5DJK                     | +18.928577423266518 | +159.960937500000000
-56.034997628018289 |  +82.660097892726981 |    10 | T5CDHK                     | -56.054830614295007 |  +82.617187500000000
+17.993391639148172 | -113.358100003477006 |    10 | WH4J4N                     | +18.062378938668960 | -113.378906250000000
-81.444292638681588 | -176.657597817866247 |    10 | S37FEN                     | -81.431326690929708 | -176.660156250000000
 +5.293158442050853 | +159.400587442029689 |    10 | YD34BN                     |  +5.370946296022175 | +159.433593750000000
+23.799880340914825 |  +77.147944665747730 |    10 | Y3C5HN                     | +23.747767002464599 |  +77.167968750000000
 -1.011795328931925 |  +29.480019348445126 |    10 | TDHH2M                     |  -1.014820455424402 |  +29.531250000000000
-61.625036528713110 | +135.655423344227074 |    10 | S4DDCK                     | -61.608386458263261 | +135.703125000000000
+43.013807304173156 | +179.351623024059450 |    10 | X63EGM                     | +42.985956736171488 | +179.296875000000000
-33.362546328005955 |  -98.273602153419162 |    10 | R3HG5N                     | -33.357363319694144 |  -98.261718750000000
-61.823926148105045 | +167.115512381776114 |    10 | S4HJ8P                     | -61.848732116011831 | +167.167968750000000
+46.327771102852893 | -120.123139060930072 |    10 | W4885P                     | +46.376052278776854 | -120.058593750000000
 +8.689838080818745 |  -31.043445095780356 |    10 | WDFF6M                     |  +8.694352051925213 |  -30.937500000000000
-57.482122020348456 | -121.653725389212426 |    10 | R5FFFM                     | -57.391096572335698 | -121.640625000000000
+76.442379323174890 |  -70.212894135220012 |    10 | ZD7C7M                     | +76.433573757258884 |  -70.312500000000000
+72.808747417641001 | -152.780157696569631 |    10 | X47D5P                     | +72.817773773670908 | -152.753906250000000
 -6.464946476169899 | -133.337142533966357 |    10 | RB75AM                     |  -6.481323390197593 | -133.242187500000000
-81.677845323791189 |  +19.355786534187558 |    10 | VE3C8M                     | -81.684594849287365 |  +19.335937500000000
-63.682338950876279 |  +79.928831136124700 |    10 | T8F53P                     | -63.705078374159726 |  +79.980468750000000
+32.676305507643136 | -116.520153312783904 |    10 | WFJ43P                     | +32.676586101016994 | -116.542968750000000
+72.858698214326324 |  +79.575627035696243 |    10 | Y6BEAP                     | +72.877633510797892 |  +79.628906250000000
-33.321755187987179 |  +75.324155022284629 |    10 | T3JC4N                     | -33.357363319694144 |  +75.410156250000000
+38.253398200694235 |  -56.798520749654188 |    10 | WCF6HP                     | +38.291490115837767 |  -56.777343750000000
-20.519788569465753 |  -50.721657244811951 |    10 | RF432M                     | -20.457345325235316 |  -50.625000000000000
+19.234451850517573 | +144.147652754464559 |    10 | YB4DFM                     | +19.312130773514333 | +144.140625000000000
-53.901842373481962 | +135.071859541074616 |    10 | TG626M                     | -53.960229857781826 | +135.000000000000000
-77.906481523954142 |  +57.721894552160080 |    10 | VBGH7K                     | -77.918617833484177 |  +57.656250000000000
-14.112016279603196 | +104.861358803697726 |    10 | TH5AFK                     | -14.064807981741055 | +104.765625000000000
+36.483289632441085 |   -7.161189427733774 |    10 | Z6HH3M                     | +36.436444578531052 |   -7.031250000000000
